model,experiment,random_seed,cross_validation_used,early_stopping,model_path,hyperparameters,train_accuracy,train_f1_weighted,train_f1_macro,train_precision_weighted,train_precision_macro,train_recall_weighted,train_recall_macro,train_top_1_accuracy,train_top_2_accuracy,train_top_3_accuracy,train_top_4_accuracy,train_top_5_accuracy,train_recognition_rate,test_accuracy,test_f1_weighted,test_f1_macro,test_precision_weighted,test_precision_macro,test_recall_weighted,test_recall_macro,test_top_1_accuracy,test_top_2_accuracy,test_top_3_accuracy,test_top_4_accuracy,test_top_5_accuracy,test_recognition_rate
MLP,F_vs_I,456,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_F_vs_I_2025-08-14_220927_seed456_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",0.09375,0.01607142857142857,0.015584415584415584,0.0087890625,0.008522727272727272,0.09375,0.09090909090909091,0.09375,0.1875,0.28125,0.375,0.46875,0.09375,0.09230769230769231,0.015601300108342361,0.015364916773367477,0.008520710059171599,0.008391608391608392,0.09230769230769231,0.09090909090909091,0.09230769230769231,0.16923076923076924,0.26153846153846155,0.35384615384615387,0.4461538461538462,0.09230769230769231
NaiveBayes,F_vs_I,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_F_vs_I_2025-08-14_220927_seed456_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",0.828125,0.7854020979020979,0.761602034329307,0.7717633928571428,0.7483766233766235,0.828125,0.8030303030303031,0.828125,0.9375,1.0,1.0,1.0,0.734375,0.5384615384615384,0.49730884500115263,0.49666091484273306,0.5160310277957336,0.5126687038451745,0.5384615384615384,0.5454545454545454,0.5538461538461539,0.7230769230769231,0.8769230769230769,0.9384615384615385,0.9692307692307692,0.46153846153846156
LightGBM,F_vs_I,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_F_vs_I_2025-08-14_220927_seed456_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 456, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.47692307692307695,0.4361241322779784,0.43582932219295856,0.4972026219394641,0.49365648970912124,0.47692307692307695,0.4848484848484849,0.49230769230769234,0.7538461538461538,0.8615384615384616,0.8615384615384616,0.8923076923076924,0.4
ExtraTrees,F_vs_I,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_F_vs_I_2025-08-14_220927_seed456_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 456, 'verbose': 0, 'warm_start': False}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.5076923076923077,0.47265734265734266,0.47238292011019284,0.4810859728506788,0.47825311942959003,0.5076923076923077,0.5151515151515151,0.5076923076923077,0.8615384615384616,0.9846153846153847,1.0,1.0,0.4153846153846154
GradientBoosting,F_vs_I,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_F_vs_I_2025-08-14_220927_seed456_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 456, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.4153846153846154,0.36886959194651503,0.370167711076802,0.3705365223012282,0.36937866055513113,0.4153846153846154,0.4242424242424242,0.4307692307692308,0.6615384615384615,0.8307692307692308,0.8615384615384616,0.8923076923076924,0.3384615384615385
KNN,F_vs_I,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_F_vs_I_2025-08-14_220927_seed456_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.453125,0.4374387254901961,0.42418300653594776,0.5769886363636363,0.5595041322314049,0.453125,0.4393939393939394,0.515625,0.8125,0.890625,0.90625,0.90625,0.421875,0.3230769230769231,0.31027195027195026,0.3097796143250689,0.415483870967742,0.4116324535679375,0.3230769230769231,0.33333333333333337,0.3230769230769231,0.5846153846153846,0.6923076923076923,0.7692307692307693,0.8,0.3076923076923077
LogisticRegression,F_vs_I,456,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_F_vs_I_2025-08-14_220927_seed456_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 456, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",0.4375,0.3899350649350649,0.37811885084612357,0.49375,0.4787878787878787,0.4375,0.42424242424242425,0.4375,0.625,0.8125,0.921875,0.921875,0.4375,0.2923076923076923,0.2378006307418072,0.23419759088208283,0.2583874948580831,0.25447253281477883,0.2923076923076923,0.28787878787878785,0.2923076923076923,0.5692307692307692,0.6923076923076923,0.8307692307692308,0.8615384615384616,0.2923076923076923
RandomForest,F_vs_T,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.84375,0.6031746031746031,0.5489439132296277,0.5239919171737353,0.5523809523809523,0.5272727272727272,0.6031746031746031,0.5757575757575757,0.6031746031746031,0.8571428571428571,1.0,1.0,1.0,0.6031746031746031
XGBoost,F_vs_T,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.84375,0.5555555555555556,0.510552146266432,0.4873452305270487,0.5285714285714286,0.5045454545454545,0.5555555555555556,0.5303030303030303,0.5555555555555556,0.7936507936507936,0.9365079365079365,0.9365079365079365,0.9682539682539683,0.5555555555555556
CatBoost,F_vs_T,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'border_count': 32, 'depth': 4, 'iterations': 1000, 'l2_leaf_reg': 3, 'learning_rate': 0.1}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.5238095238095238,0.48363303363303367,0.4692254714981988,0.5129251700680273,0.4946608946608946,0.5238095238095238,0.5151515151515151,0.5396825396825397,0.8412698412698413,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.4444444444444444
SVM,F_vs_T,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 0.1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.703125,0.658795348673066,0.6388318532587308,0.7112132352941176,0.6896613190730837,0.703125,0.6818181818181819,0.0,0.0,0.0,0.0,0.0625,0.0,0.47619047619047616,0.4075480075480076,0.3965988556897647,0.39667422524565377,0.3836940836940837,0.47619047619047616,0.46969696969696967,0.0,0.0,0.0,0.015873015873015872,0.14285714285714285,0.0
MLP,F_vs_T,42,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 2000, 'solver': 'adam'}",0.09375,0.01607142857142857,0.015584415584415584,0.0087890625,0.008522727272727272,0.09375,0.09090909090909091,0.09375,0.1875,0.25,0.34375,0.4375,0.09375,0.09523809523809523,0.016563146997929608,0.015810276679841896,0.009070294784580499,0.008658008658008658,0.09523809523809523,0.09090909090909091,0.09523809523809523,0.1746031746031746,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.09523809523809523
NaiveBayes,F_vs_T,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",0.828125,0.7854020979020979,0.761602034329307,0.7717633928571428,0.7483766233766235,0.828125,0.8030303030303031,0.828125,0.9375,1.0,1.0,1.0,0.734375,0.4444444444444444,0.3744142101284958,0.36497113997113995,0.404572940287226,0.39123376623376627,0.4444444444444444,0.4393939393939394,0.4603174603174603,0.7619047619047619,0.8888888888888888,0.8888888888888888,0.9206349206349206,0.36507936507936506
LightGBM,F_vs_T,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 42, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.5079365079365079,0.4706076991791277,0.4564314473405382,0.47378117913832196,0.45698051948051943,0.5079365079365079,0.49999999999999994,0.5238095238095238,0.7301587301587301,0.8571428571428571,0.873015873015873,0.8888888888888888,0.42857142857142855
ExtraTrees,F_vs_T,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/extratrees_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'monotonic_cst': None, 'n_estimators': 100, 'n_jobs': -1, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.5238095238095238,0.4748008605151462,0.46079476079476084,0.4729780801209373,0.4565295815295815,0.5238095238095238,0.5151515151515151,0.5396825396825397,0.8253968253968254,0.9682539682539683,0.9682539682539683,1.0,0.4444444444444444
GradientBoosting,F_vs_T,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/gradientboosting_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.5079365079365079,0.4668934240362812,0.45324675324675323,0.488095238095238,0.47095959595959597,0.5079365079365079,0.5,0.5238095238095238,0.7142857142857143,0.8253968253968254,0.9365079365079365,0.9682539682539683,0.42857142857142855
KNN,F_vs_T,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/knn_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': -1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.453125,0.4374387254901961,0.42418300653594776,0.5769886363636363,0.5595041322314049,0.453125,0.4393939393939394,0.515625,0.8125,0.890625,0.90625,0.90625,0.421875,0.3333333333333333,0.29226090516413095,0.28386390409850826,0.3068724925867783,0.29583749583749586,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6507936507936508,0.6666666666666666,0.7301587301587301,0.746031746031746,0.3333333333333333
LogisticRegression,F_vs_T,42,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/logisticregression_F_vs_T_2025-08-14_220927_seed42_early_stop.pkl,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'deprecated', 'n_jobs': -1, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",0.4375,0.3899350649350649,0.37811885084612357,0.49375,0.4787878787878787,0.4375,0.42424242424242425,0.4375,0.625,0.8125,0.921875,0.921875,0.4375,0.25396825396825395,0.18911987483416054,0.18052351688715326,0.1876684006936108,0.1791380188439012,0.25396825396825395,0.2424242424242424,0.25396825396825395,0.5396825396825397,0.6984126984126984,0.7777777777777778,0.8095238095238095,0.25396825396825395
RandomForest,F_vs_T,123,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/randomforest_F_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.84375,0.5714285714285714,0.5297982440839584,0.5057165057165057,0.5294028722600151,0.5053391053391054,0.5714285714285714,0.5454545454545454,0.5714285714285714,0.8095238095238095,0.9682539682539683,0.9841269841269841,0.9841269841269841,0.5714285714285714
XGBoost,F_vs_T,123,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/xgboost_F_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'colsample_bytree': 0.8, 'device': 'cpu', 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 1000, 'reg_lambda': 1, 'subsample': 0.8}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.84375,0.5396825396825397,0.49791716220287646,0.4752845639209275,0.5115646258503401,0.48831168831168825,0.5396825396825397,0.5151515151515151,0.5396825396825397,0.7301587301587301,0.9047619047619048,0.9365079365079365,0.9523809523809523,0.5396825396825397
CatBoost,F_vs_T,123,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/catboost_F_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'border_count': 32, 'depth': 6, 'iterations': 1000, 'l2_leaf_reg': 3, 'learning_rate': 0.05}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.5079365079365079,0.46771350342778917,0.45402955630228353,0.4834845049130763,0.46655844155844145,0.5079365079365079,0.5,0.5238095238095238,0.8571428571428571,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.42857142857142855
SVM,F_vs_T,123,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/svm_F_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'C': 1, 'decision_function_shape': 'ovo', 'gamma': 'scale', 'kernel': 'rbf'}",0.765625,0.7221918706293706,0.7003072684890866,0.7342633928571428,0.712012987012987,0.765625,0.7424242424242425,0.5625,0.796875,0.953125,0.96875,0.984375,0.5625,0.5238095238095238,0.45983593126450273,0.4389342980252071,0.5148904006046863,0.4914862914862915,0.5238095238095238,0.5000000000000001,0.4126984126984127,0.6984126984126984,0.8888888888888888,0.9206349206349206,0.9523809523809523,0.4126984126984127
MLP,F_vs_T,123,True,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/mlp_F_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 36, 'early_stopping': True, 'hidden_layer_sizes': [50], 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'max_iter': 2000, 'solver': 'adam'}",0.09375,0.01607142857142857,0.015584415584415584,0.0087890625,0.008522727272727272,0.09375,0.09090909090909091,0.09375,0.1875,0.28125,0.34375,0.4375,0.09375,0.09523809523809523,0.016563146997929608,0.015810276679841896,0.009070294784580499,0.008658008658008658,0.09523809523809523,0.09090909090909091,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.3492063492063492,0.4444444444444444,0.09523809523809523
NaiveBayes,F_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/naivebayes_F_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'priors': None, 'var_smoothing': 1e-09}",0.828125,0.7854020979020979,0.761602034329307,0.7717633928571428,0.7483766233766235,0.828125,0.8030303030303031,0.828125,0.9375,1.0,1.0,1.0,0.734375,0.4444444444444444,0.3744142101284958,0.36497113997113995,0.404572940287226,0.39123376623376627,0.4444444444444444,0.4393939393939394,0.4603174603174603,0.7619047619047619,0.8888888888888888,0.8888888888888888,0.9206349206349206,0.36507936507936506
LightGBM,F_vs_T,123,False,True,experiment_results_statistical_IL_top_10_video_2025-08-14_220927_early_stop/lightgbm_F_vs_T_2025-08-14_220927_seed123_early_stop.pkl,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.1, 'max_depth': -1, 'min_child_samples': 20, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': 123, 'reg_alpha': 0.0, 'reg_lambda': 0.0, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}",0.84375,0.8011363636363636,0.7768595041322314,0.78515625,0.7613636363636364,0.84375,0.8181818181818182,0.84375,0.9375,1.0,1.0,1.0,0.75,0.5079365079365079,0.4706076991791277,0.4564314473405382,0.47378117913832196,0.45698051948051943,0.5079365079365079,0.49999999999999994,0.5238095238095238,0.7301587301587301,0.8571428571428571,0.873015873015873,0.8888888888888888,0.42857142857142855
